Severity,Safety_Score,Days_Since_Inspection,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,addition
Highly_Fatal_And_Damaging,21.23287671,15,62.16955333,0.380303642,81,6,28465.35424,7
Significant_Damage_And_Fatalities,66.25570776,12,74.02005469,0.181962495,82,3,27658.72343,14
Significant_Damage_And_Fatalities,20.2283105,15,41.56791249,0.735153985,81.45,4,31682.67094,5
Minor_Damage_And_Injuries,38.08219178,17,78.48678213,0.281133069,75.69,4,48882.99695,8
Significant_Damage_And_Fatalities,44.79452055,8,52.82588879,0.325849982,77.16,4,32722.02991,5
Highly_Fatal_And_Damaging,44.38356164,15,48.04010939,0.516618103,78.29,2,27716.34617,3
Highly_Fatal_And_Damaging,21.78082192,15,69.96353692,0.240022358,81.87,4,32421.10812,1
Significant_Damage_And_Serious_Injuries,49.8173516,10,66.27164995,0.461082582,84.01,6,24783.15015,10
Significant_Damage_And_Fatalities,19.7260274,16,55.33272562,0.319358817,81.39,5,33914.11688,8
Significant_Damage_And_Serious_Injuries,37.67123288,14,74.74931632,0.249759106,77.08,3,37178.37697,1
Highly_Fatal_And_Damaging,9.589041096,19,70.60164084,0.291230436,75.25,4,12642.68202,3
Significant_Damage_And_Serious_Injuries,37.26027397,14,65.67912489,0.267790119,80.22,6,38340.12169,7
Highly_Fatal_And_Damaging,46.11872146,8,71.42206016,0.358666426,83.12,4,15088.78111,7
Significant_Damage_And_Serious_Injuries,22.19178082,18,68.04922516,0.240022358,80.98,6,42760.64013,7
Highly_Fatal_And_Damaging,42.78538813,9,85.18687329,0.304573386,82.74,1,32529.7644,2
Minor_Damage_And_Injuries,68.08219178,8,45.44211486,0.476589254,76.12,2,33595.01061,8
Significant_Damage_And_Fatalities,40.77625571,9,54.05651778,0.592348359,75.78,4,29502.76342,3
Minor_Damage_And_Injuries,69.7260274,8,70.23701003,0.395449693,77.91,5,36421.57363,17
Significant_Damage_And_Serious_Injuries,19.45205479,19,64.5396536,0.272838803,81.48,3,24689.72019,0
Significant_Damage_And_Fatalities,67.44292237,12,61.66818596,0.314670754,77.09,7,30442.0287,8
Highly_Fatal_And_Damaging,30.91324201,12,58.97903373,0.345323476,84.48,3,27007.96639,19
Highly_Fatal_And_Damaging,24.88584475,14,82.90793072,0.199632889,79.33,4,32693.57769,7
Highly_Fatal_And_Damaging,52.64840183,6,66.72743847,0.330538045,79.63,4,24317.56146,1
Highly_Fatal_And_Damaging,41.78082192,16,53.00820419,0.518781825,78.55,1,17945.36172,11
Minor_Damage_And_Injuries,44.47488584,15,80.03646308,0.218385142,76.41,2,31078.83336,3
Significant_Damage_And_Fatalities,31.09589041,12,56.28988149,0.463606924,84.8,4,36727.66458,4
Significant_Damage_And_Fatalities,59.543379,14,72.4247949,0.386434187,76.79,7,23744.06931,4
Highly_Fatal_And_Damaging,4.931506849,20,70.28258888,0.203960332,78.37,6,36566.39648,2
Highly_Fatal_And_Damaging,37.76255708,10,64.12944394,0.319358817,77.51,4,38615.12656,14
Significant_Damage_And_Serious_Injuries,40.59360731,13,82.45214221,0.17438947,80.53,5,14519.24189,4
Significant_Damage_And_Fatalities,44.20091324,8,32.72561531,0.619394879,80.15,5,26706.85438,2
Highly_Fatal_And_Damaging,49.26940639,7,62.71649954,0.409513884,83.73,3,44417.40704,8
Minor_Damage_And_Injuries,45.20547945,15,83.91066545,0.186650559,86.08,5,40745.76859,3
Significant_Damage_And_Serious_Injuries,27.16894977,17,54.23883318,0.40410458,80.67,7,21763.4376,20
Significant_Damage_And_Fatalities,60.1369863,14,60.61987238,0.335586729,80.07,6,42860.16108,20
Minor_Damage_And_Injuries,44.93150685,15,60.71103008,0.318276956,78.95,2,36133.3387,4
Significant_Damage_And_Serious_Injuries,50.50228311,10,68.77848678,0.200354129,75.13,3,48288.14244,9
Significant_Damage_And_Serious_Injuries,37.07762557,14,58.84229717,0.605691309,79.06,3,47156.93843,14
Significant_Damage_And_Serious_Injuries,77.57990868,4,88.46855059,0.231367472,75.96,7,43442.14511,4
Significant_Damage_And_Fatalities,40,20,70.55606199,0.232449333,81.61,2,38976.44191,5
Highly_Fatal_And_Damaging,44.47488584,8,60.57429353,0.48524414,80.07,4,36056.32474,12
Minor_Damage_And_Injuries,52.37442922,9,50.91157703,0.645359538,76.63,6,21681.66127,17
Significant_Damage_And_Serious_Injuries,20.50228311,19,66.40838651,0.523469888,77.4,3,36624.27963,2
Highly_Fatal_And_Damaging,47.48858447,7,61.62260711,0.48524414,77.62,4,52779.502,10
Minor_Damage_And_Injuries,53.51598174,12,80.674567,0.319358817,83.11,2,24809.90577,11
Minor_Damage_And_Injuries,54.79452055,12,63.71923428,0.494620267,77.16,5,33372.81979,4
Significant_Damage_And_Fatalities,35.25114155,11,55.46946217,0.395089073,83.68,4,23999.4411,16
Highly_Fatal_And_Damaging,52.64840183,6,58.47766636,0.29627912,82.04,7,24455.02501,6
Significant_Damage_And_Serious_Injuries,57.48858447,8,67.7301732,0.374894338,77.1,5,28602.60429,5
Minor_Damage_And_Injuries,42.51141553,16,62.7620784,0.47190119,81.39,5,19433.6328,5
Significant_Damage_And_Fatalities,53.28767123,16,82.95350957,0.271396322,78.11,6,37253.90537,1
Minor_Damage_And_Injuries,25.66210046,21,67.95806746,0.395810314,82.2,7,35247.2888,5
Minor_Damage_And_Injuries,53.15068493,13,71.37648131,0.247234764,81.61,5,24750.65116,4
Significant_Damage_And_Serious_Injuries,31.96347032,15,63.71923428,0.334865489,84.1,3,47530.90621,4
Highly_Fatal_And_Damaging,43.65296804,15,53.0993619,0.311064551,77.33,4,24451.81962,5
Significant_Damage_And_Serious_Injuries,31.32420091,15,79.85414768,0.22812189,79.34,3,27724.25601,1
Significant_Damage_And_Serious_Injuries,47.89954338,17,49.04284412,0.251201587,79.31,7,9966.281392,14
Significant_Damage_And_Serious_Injuries,36.02739726,14,61.39471285,0.456033898,77.6,4,29589.38541,6
Minor_Damage_And_Injuries,42.83105023,15,72.24247949,0.205042193,80.05,1,28923.90026,19
Significant_Damage_And_Fatalities,54.10958904,16,70.19143118,0.308900829,76.94,7,4203.266373,3
Highly_Fatal_And_Damaging,39.40639269,10,89.24339107,0.266708258,79.17,4,9764.863991,6
Highly_Fatal_And_Damaging,41.46118721,9,72.37921604,0.421774973,79.93,4,49951.14276,1
Significant_Damage_And_Fatalities,54.88584475,15,76.52689152,0.492095925,86.57,7,16629.63373,6
Significant_Damage_And_Serious_Injuries,28.49315068,16,70.9206928,0.229924991,76.86,3,38759.51907,11
Minor_Damage_And_Injuries,40.91324201,16,65.58796718,0.278969347,78.05,1,24895.08848,6
Significant_Damage_And_Serious_Injuries,28.99543379,16,66.2260711,0.438724125,84.72,3,24242.43199,6
Significant_Damage_And_Serious_Injuries,39.49771689,13,76.29899727,0.335226109,77.83,3,13134.80476,2
Significant_Damage_And_Fatalities,28.90410959,13,48.72379216,0.634901551,78.37,4,44182.83316,3
Significant_Damage_And_Serious_Injuries,25.25114155,17,76.80036463,0.20215723,80.78,4,29033.79042,0
Highly_Fatal_And_Damaging,29.40639269,13,85.96171376,0.216582041,85.3,4,21267.70437,21
Minor_Damage_And_Injuries,44.42922374,15,86.78213309,0.295197259,77.49,6,45783.52766,1
Highly_Fatal_And_Damaging,11.50684932,18,85.96171376,0.211893978,74.86,1,27464.48878,4
Significant_Damage_And_Serious_Injuries,47.16894977,11,65.77028259,0.578644789,78.31,3,29365.0115,11
Highly_Fatal_And_Damaging,44.84018265,8,58.38650866,0.488489722,83.33,4,23360.58611,2
Significant_Damage_And_Serious_Injuries,31.05022831,16,67.59343665,0.245071042,84.4,3,25170.33063,2
Highly_Fatal_And_Damaging,46.25570776,8,66.2260711,0.28329679,83.51,4,28222.68698,10
Significant_Damage_And_Serious_Injuries,45.89041096,11,82.90793072,0.317916336,83.12,6,29272.47245,7
Highly_Fatal_And_Damaging,38.85844749,17,52.73473108,0.433314821,83.43,2,28044.29546,10
Minor_Damage_And_Injuries,68.40182648,8,75.29626253,0.312867652,78.78,4,29157.10744,4
Highly_Fatal_And_Damaging,30.63926941,12,49.45305378,0.52635485,77.68,1,31619.82942,5
Highly_Fatal_And_Damaging,18.94977169,16,70.51048314,0.29663974,79.49,4,48564.92833,9
Minor_Damage_And_Injuries,54.84018265,12,82.31540565,0.40374396,76.95,2,19525.85738,3
Significant_Damage_And_Fatalities,32.83105023,12,49.54421149,0.478392355,78.16,1,38579.38594,2
Significant_Damage_And_Fatalities,59.45205479,14,74.61257976,0.33702921,79.39,7,37463.81578,13
Significant_Damage_And_Fatalities,77.99086758,8,70.8295351,0.246513523,77.09,7,33693.91269,0
Highly_Fatal_And_Damaging,49.5890411,7,73.74658159,0.357945186,78.91,1,26622.29174,2
Significant_Damage_And_Fatalities,74.20091324,10,65.90701914,0.335586729,75.27,7,31282.03778,2
Highly_Fatal_And_Damaging,55.25114155,12,48.72379216,0.610018752,78.46,2,29673.45967,12
Highly_Fatal_And_Damaging,68.40182648,8,54.28441203,0.590184638,77.3,2,30536.53639,8
Highly_Fatal_And_Damaging,49.7260274,7,72.97174111,0.4044652,78.27,4,45730.9775,1
Significant_Damage_And_Fatalities,63.19634703,13,58.75113947,0.388237288,76.26,7,27034.8777,5
Significant_Damage_And_Serious_Injuries,41.82648402,12,62.07839562,0.32296502,78.01,4,38835.97504,17
Significant_Damage_And_Fatalities,48.53881279,17,64.90428441,0.354699603,77.41,3,34758.93444,3
Highly_Fatal_And_Damaging,9.497716895,18,64.31175934,0.40374396,78.96,4,34956.47223,24
Highly_Fatal_And_Damaging,24.88584475,14,72.01458523,0.331980527,78.52,1,16868.75078,7
Highly_Fatal_And_Damaging,35.29680365,11,62.57976299,0.371288136,82.12,3,21200.88282,3
Minor_Damage_And_Injuries,63.65296804,10,63.58249772,0.225236928,80.41,2,26020.76342,6
Significant_Damage_And_Serious_Injuries,43.97260274,12,72.78942571,0.326931843,80.03,3,17443.65487,12
Minor_Damage_And_Injuries,50.2739726,10,50.31905196,0.411316985,79.62,3,29213.84098,3
Significant_Damage_And_Serious_Injuries,80.95890411,8,56.19872379,0.475868013,79.26,7,39867.474,22
Significant_Damage_And_Serious_Injuries,33.24200913,15,66.72743847,0.527076091,79.92,3,30175.04683,4
Minor_Damage_And_Injuries,30.50228311,19,47.03737466,0.491014064,78.72,3,43627.79498,5
Highly_Fatal_And_Damaging,13.74429224,17,71.60437557,0.290148576,75.55,4,27801.68407,5
Minor_Damage_And_Injuries,38.44748858,17,67.6390155,0.25552903,80.04,7,33405.15256,24
Significant_Damage_And_Serious_Injuries,16.48401826,20,59.61713765,0.518421204,85.07,6,12598.36415,5
Significant_Damage_And_Serious_Injuries,69.543379,8,45.39653601,0.699813199,79.66,4,26661.0134,5
Significant_Damage_And_Fatalities,53.74429224,16,58.52324521,0.414923188,79.37,7,30627.02389,9
Highly_Fatal_And_Damaging,49.9086758,13,46.9006381,0.484522899,76.59,5,4866.798542,8
Minor_Damage_And_Injuries,51.73515982,10,39.88149499,0.645359538,78.39,3,32986.7833,6
Significant_Damage_And_Serious_Injuries,43.60730594,12,59.20692799,0.430429859,82.13,6,18311.19206,4
Significant_Damage_And_Serious_Injuries,53.74429224,9,58.02187785,0.312146412,80.71,3,45969.45269,5
Minor_Damage_And_Injuries,37.30593607,14,55.24156791,0.502914533,77.04,4,29541.18411,3
Minor_Damage_And_Injuries,48.31050228,11,54.74020055,0.410235124,76.09,3,27222.89413,12
Highly_Fatal_And_Damaging,48.81278539,7,79.89972653,0.203960332,79.91,4,26382.38854,6
Highly_Fatal_And_Damaging,30.1826484,12,74.93163172,0.245071042,79.45,6,30077.41619,13
Minor_Damage_And_Injuries,61.32420091,10,64.49407475,0.33666859,76.86,5,34274.99438,3
Minor_Damage_And_Injuries,38.44748858,17,66.49954421,0.287263613,77.65,4,40973.90952,5
Minor_Damage_And_Injuries,22.92237443,23,67.95806746,0.37741868,82.91,4,33735.86318,8
Highly_Fatal_And_Damaging,50.3196347,13,43.07201459,0.735153985,78.4,5,23381.59052,2
Significant_Damage_And_Fatalities,38.85844749,10,51.82315406,0.54005842,82.2,4,37882.52721,13
Highly_Fatal_And_Damaging,55.43378995,12,55.51504102,0.491374684,78.34,2,42084.55625,4
Highly_Fatal_And_Damaging,27.12328767,13,72.01458523,0.462525063,81.37,4,32075.99906,3
Significant_Damage_And_Serious_Injuries,41.27853881,13,71.96900638,0.313588893,77.86,5,23733.48632,8
Significant_Damage_And_Serious_Injuries,17.89954338,20,67.09206928,0.469737468,79.59,3,33107.06461,12
Highly_Fatal_And_Damaging,20.456621,15,68.14038286,0.280411828,78.16,4,38472.69896,6
Highly_Fatal_And_Damaging,46.48401826,14,40.3372835,0.637425893,76.77,2,42041.44746,21
Significant_Damage_And_Serious_Injuries,40.3652968,13,51.82315406,0.494620267,78.22,4,32243.55261,3
Minor_Damage_And_Injuries,39.22374429,17,74.93163172,0.361551388,76.96,7,22231.91106,10
Significant_Damage_And_Fatalities,28.40182648,13,46.7183227,0.491014064,78.32,3,30281.73033,10
Highly_Fatal_And_Damaging,28.72146119,13,62.67092069,0.443772809,82.72,1,24605.47132,2
Minor_Damage_And_Injuries,54.01826484,12,75.25068368,0.288345474,77.03,5,43907.20025,9
Significant_Damage_And_Serious_Injuries,59.8173516,7,51.00273473,0.76869167,77.55,4,39152.99337,16
Minor_Damage_And_Injuries,50.73059361,13,69.14311759,0.335947349,81.37,2,45878.87959,4
Significant_Damage_And_Fatalities,28.90410959,13,45.67000912,0.491014064,77.69,1,37034.40564,3
Highly_Fatal_And_Damaging,38.49315068,17,52.41567912,0.461803823,79.39,1,21865.11196,15
Minor_Damage_And_Injuries,52.92237443,9,51.5041021,0.488850343,79.33,6,12660.98028,7
Significant_Damage_And_Serious_Injuries,54.52054795,9,61.48587056,0.338832312,77.17,6,26915.0923,7
Significant_Damage_And_Serious_Injuries,16.66666667,20,67.6390155,0.449903354,77.3,3,30360.39694,23
Highly_Fatal_And_Damaging,29.7260274,12,79.53509572,0.267429499,77,6,31758.92818,7
Significant_Damage_And_Serious_Injuries,19.36073059,19,59.98176846,0.294476019,79.07,3,26116.13401,2
Highly_Fatal_And_Damaging,32.42009132,12,70.8295351,0.331980527,78.08,4,39140.61137,9
Highly_Fatal_And_Damaging,41.09589041,16,55.10483136,0.307097728,80.95,2,40987.10943,12
Significant_Damage_And_Serious_Injuries,38.03652968,14,72.15132179,0.314310133,78.3,6,29519.01023,6
Highly_Fatal_And_Damaging,36.39269406,11,79.35278031,0.275723765,81.25,7,46445.7091,3
Minor_Damage_And_Injuries,55.34246575,12,82.31540565,0.316113235,84.46,3,33268.45182,4
Significant_Damage_And_Serious_Injuries,62.78538813,6,80.08204193,0.413120087,78.44,2,23026.62966,7
Minor_Damage_And_Injuries,55.43378995,8,48.58705561,0.40410458,82.08,4,40296.81608,2
Minor_Damage_And_Injuries,46.66666667,14,78.44120328,0.386434187,76.89,2,31290.80933,7
Significant_Damage_And_Serious_Injuries,32.55707763,15,64.72196901,0.438724125,77.63,4,30685.69822,3
Significant_Damage_And_Serious_Injuries,47.21461187,11,78.07657247,0.394728453,88.67,6,31869.39797,3
Significant_Damage_And_Serious_Injuries,60.456621,7,67.45670009,0.276084385,84.03,7,32555.64383,21
Significant_Damage_And_Serious_Injuries,55.06849315,9,62.53418414,0.343159755,82.32,7,42528.13418,7
Highly_Fatal_And_Damaging,29.40639269,13,64.81312671,0.306376488,76.04,4,43870.35704,1
Minor_Damage_And_Injuries,41.91780822,13,54.9680948,0.362633249,81.17,3,32346.1543,10
Highly_Fatal_And_Damaging,23.10502283,14,50.22789426,0.411316985,76.86,7,45290.89147,16
Significant_Damage_And_Fatalities,58.76712329,14,69.4165907,0.292312297,77.89,7,27295.81652,8
Significant_Damage_And_Fatalities,29.26940639,13,49.68094804,0.368403173,81.23,2,37572.33494,7
Minor_Damage_And_Injuries,36.21004566,17,66.18049225,0.507963217,81.42,2,48525.86034,4
Minor_Damage_And_Injuries,20.4109589,19,38.92433911,0.556646953,88.01,7,33289.17764,5
Significant_Damage_And_Serious_Injuries,70,11,53.73746582,0.496423368,83.27,7,26661.0134,6
Significant_Damage_And_Serious_Injuries,76.11872146,9,46.627165,0.453509556,87.08,7,46713.13088,9
Highly_Fatal_And_Damaging,24.84018265,14,74.33910665,0.300606563,80.55,7,28855.41867,23
Minor_Damage_And_Injuries,33.69863014,15,48.58705561,0.407710783,81.18,3,29784.74647,15
Significant_Damage_And_Fatalities,70.3196347,11,64.81312671,0.321161918,81.49,7,33111.57337,12
Minor_Damage_And_Injuries,43.24200913,15,64.49407475,0.265265777,85.88,2,17006.46116,1
Highly_Fatal_And_Damaging,20.95890411,15,88.24065634,0.226679409,79.32,3,46043.98581,10
Significant_Damage_And_Serious_Injuries,62.78538813,6,80.08204193,0.305294627,78.47,5,36295.10335,6
Highly_Fatal_And_Damaging,30,22,53.23609845,0.385352326,76.64,2,42152.50214,4
Significant_Damage_And_Fatalities,46.66666667,18,52.78030994,0.467573747,78.09,4,48814.08678,2
Significant_Damage_And_Fatalities,20.3652968,15,56.74567001,0.710992427,79.66,4,36223.3119,5
Highly_Fatal_And_Damaging,45.15981735,8,74.52142206,0.339192932,79.08,4,34971.73779,4
Highly_Fatal_And_Damaging,70,8,55.69735643,0.546910206,83.42,2,20482.4787,4
Significant_Damage_And_Serious_Injuries,38.81278539,13,70.41932543,0.205402813,80.67,4,38426.20439,9
Minor_Damage_And_Injuries,60.1826484,7,38.14949863,0.759315543,86.52,2,24285.89193,31
Minor_Damage_And_Injuries,52.73972603,13,68.14038286,0.276084385,82.14,7,56326.35024,2
Significant_Damage_And_Serious_Injuries,45.70776256,11,68.50501367,0.41744753,76.13,1,27179.87288,11
Minor_Damage_And_Injuries,55.57077626,12,63.94712853,0.448100252,79.3,5,38068.07041,15
Significant_Damage_And_Fatalities,24.88584475,14,53.1905196,0.479474216,76.58,7,36010.89648,19
Highly_Fatal_And_Damaging,15.06849315,17,61.2579763,0.242907321,79.17,7,32516.66974,12
Minor_Damage_And_Injuries,64.15525114,9,86.23518687,0.351093401,83.19,7,42910.63802,10
Highly_Fatal_And_Damaging,18.72146119,16,70.51048314,0.279690588,79.49,7,51368.45994,11
Highly_Fatal_And_Damaging,4.794520548,20,64.72196901,0.419611251,83.01,7,33327.06889,14
Significant_Damage_And_Serious_Injuries,45.29680365,11,58.61440292,0.256610891,78.43,3,11360.59792,4
Minor_Damage_And_Injuries,45.52511416,11,55.78851413,0.438002885,81.89,6,21422.7868,39
Highly_Fatal_And_Damaging,37.94520548,10,80.62898815,0.233531194,79.71,4,38579.06661,3
Significant_Damage_And_Serious_Injuries,23.65296804,18,80.44667274,0.313588893,79.98,6,55177.52584,8
Highly_Fatal_And_Damaging,16.16438356,17,84.27529626,0.306737108,81.29,4,46609.67056,13
Minor_Damage_And_Injuries,45.93607306,15,58.1586144,0.414201947,77.35,4,48525.11071,1
Highly_Fatal_And_Damaging,55.66210046,12,51.54968095,0.380303642,80.13,7,28392.9148,7
Significant_Damage_And_Fatalities,71.27853881,11,62.7620784,0.47190119,76.09,6,38068.07041,18
Significant_Damage_And_Serious_Injuries,45.75342466,11,72.28805834,0.316473855,81.9,6,31828.80375,26
Significant_Damage_And_Serious_Injuries,15.75342466,19,59.38924339,0.300606563,79.05,6,31549.44734,24
Significant_Damage_And_Serious_Injuries,33.33333333,15,63.90154968,0.502553913,79.46,2,27448.27638,3
Highly_Fatal_And_Damaging,18.12785388,16,62.89881495,0.491374684,77.42,4,52319.16629,7
Significant_Damage_And_Serious_Injuries,33.24200913,15,63.90154968,0.37741868,79.39,6,32275.9088,3
Significant_Damage_And_Serious_Injuries,41.14155251,12,89.97265269,0.300606563,83.38,3,39455.08099,7
Minor_Damage_And_Injuries,47.03196347,14,79.03372835,0.448821493,83.75,2,25265.93655,32
Highly_Fatal_And_Damaging,30.3196347,13,70.69279854,0.302409665,77.38,4,48080.11775,12
Significant_Damage_And_Fatalities,55.43378995,16,60.75660893,0.448460873,80.29,7,14736.03298,36
Minor_Damage_And_Injuries,20.95890411,19,29.44393801,0.771576632,81.82,5,41252.48252,33
Highly_Fatal_And_Damaging,23.78995434,14,65.99817685,0.236776776,84.51,3,29492.5664,16
Significant_Damage_And_Fatalities,27.57990868,13,32.45214221,0.584775334,79.22,7,37852.9382,3
Significant_Damage_And_Fatalities,19.40639269,15,57.01914312,0.373451857,80.13,2,55535.51644,11
Minor_Damage_And_Injuries,76.62100457,6,63.90154968,0.297360981,76.28,7,33080.04314,4
Significant_Damage_And_Serious_Injuries,34.42922374,15,62.35186873,0.382467364,81.09,5,35559.48497,4
Significant_Damage_And_Serious_Injuries,33.24200913,15,63.90154968,0.41780815,79.8,3,41851.14446,5
Minor_Damage_And_Injuries,39.36073059,17,67.41112124,0.374894338,80.96,2,38934.89592,6
Highly_Fatal_And_Damaging,27.12328767,13,74.79489517,0.451345835,77.57,4,27009.59537,3
Minor_Damage_And_Injuries,64.56621005,9,72.24247949,0.368403173,82.11,7,28566.63301,12
Minor_Damage_And_Injuries,32.64840183,15,56.19872379,0.345684097,81.05,4,34458.29672,4
